product_name,brand,price,discount_price,img_url,quantity,category,sub_category,absolute_url
Chana Dal/Kadale Bele,BB Royal,160.0,99.0,https://www.bigbasket.com/media/uploads/p/l/10000803_14-bb-royal-channa-dal.jpg,1 kg,"Foodgrains, Oil & Masala","Toor, Channa & Moong Dal",https://www.bigbasket.com/pd/10000803/bb-royal-channa-dal-1-kg-pouch/
Chana Dal/Kadale Bele,BB Royal,320.0,194.0,https://www.bigbasket.com/media/uploads/p/l/40042838_11-bb-royal-channa-dal.jpg,2 kg,"Foodgrains, Oil & Masala","Toor, Channa & Moong Dal",https://www.bigbasket.com/pd/40042838/bb-royal-channa-dal-2-kg-pouch/
Chana Dal/Kadale Bele,BB Royal,80.0,51.0,https://www.bigbasket.com/media/uploads/p/l/10000471_17-bb-royal-channa-dal.jpg,500 g,"Foodgrains, Oil & Masala","Toor, Channa & Moong Dal",https://www.bigbasket.com/pd/10000471/bb-royal-channa-dal-500-g-pouch/
Maida,BB Royal,60.0,45.0,https://www.bigbasket.com/media/uploads/p/l/10000416_12-bb-royal-maida.jpg,1 kg,"Foodgrains, Oil & Masala","Sooji, Maida & Besan",https://www.bigbasket.com/pd/10000416/bb-royal-maida-1-kg-pouch/
Maida,BB Royal,120.0,86.0,https://www.bigbasket.com/media/uploads/p/l/40044729_7-bb-royal-maida.jpg,2 kg,"Foodgrains, Oil & Masala","Sooji, Maida & Besan",https://www.bigbasket.com/pd/40044729/bb-royal-maida-2-kg-pouch/
Maida,BB Royal,30.0,24.0,https://www.bigbasket.com/media/uploads/p/l/10000468_12-bb-royal-maida.jpg,500 g,"Foodgrains, Oil & Masala","Sooji, Maida & Besan",https://www.bigbasket.com/pd/10000468/bb-royal-maida-500-g-pouch/
Maida,BB Royal,300.0,225.0,https://www.bigbasket.com/media/uploads/p/l/1213921_1-bb-royal-maida.jpg,5x1 kg,"Foodgrains, Oil & Masala","Sooji, Maida & Besan",https://www.bigbasket.com/pd/1213921/bb-royal-maida-5x1-kg-pouch/
"Moong - Green, Whole/Sabut",BB Royal,90.0,69.0,https://www.bigbasket.com/media/uploads/p/l/10000443_16-bb-royal-moong-green-wholesabut.jpg,500 g,"Foodgrains, Oil & Masala","Toor, Channa & Moong Dal",https://www.bigbasket.com/pd/10000443/bb-royal-moong-green-wholesabut-500-g-pouch/
Green Moong Whole/Hesaru Kaalu - Sabut,BB Royal,180.0,135.0,https://www.bigbasket.com/media/uploads/p/l/20000437_12-bb-royal-green-moong-wholesabut.jpg,1 kg,"Foodgrains, Oil & Masala","Toor, Channa & Moong Dal",https://www.bigbasket.com/pd/20000437/bb-royal-green-moong-wholesabut-1-kg-pouch/
"Black Soft Drink - Max Taste, Zero Sugar(Diet)",Pepsi,35.0,33.25,https://www.bigbasket.com/media/uploads/p/l/40104245_6-pepsi-black-soft-drink-max-taste-zero-caldiet.jpg,250 ml,Beverages,Cold Drinks,https://www.bigbasket.com/pd/40104245/pepsi-black-soft-drink-max-taste-zero-caldiet-250-ml-can/
Poha /Avalakki/Aval/Chivda -Thick,BB Royal,40.0,35.0,https://www.bigbasket.com/media/uploads/p/l/10000453_14-bb-royal-poha-avalakkiavalchivda-thick.jpg,500 g,"Foodgrains, Oil & Masala","Poha, Sabudana & Murmura",https://www.bigbasket.com/pd/10000453/bb-royal-poha-avalakkiavalchivda-thick-500-g-pouch/
"Poha/Avalakki/Aval/Chivda Thick - Flattened & Beaten Rice , Makers Breakfast &  Teatime Snacks",BB Royal,80.0,58.0,https://www.bigbasket.com/media/uploads/p/l/10000431_18-bb-royal-pohaavalakkiavalchivda-thick.jpg,1 kg,"Foodgrains, Oil & Masala","Poha, Sabudana & Murmura",https://www.bigbasket.com/pd/10000431/bb-royal-pohaavalakkiavalchivda-thick-1-kg-pouch/
Urad Dal/Uddina Bele - Split,BB Popular,200.0,139.0,https://www.bigbasket.com/media/uploads/p/l/30010377_11-bb-popular-urad-dal-split.jpg,1 kg,"Foodgrains, Oil & Masala",Urad & Other Dals,https://www.bigbasket.com/pd/30010377/bb-popular-urad-dal-split-1-kg-pouch/
Urad Dal/Uddina Bele - Split,BB Popular,100.0,71.0,https://www.bigbasket.com/media/uploads/p/l/30010379_12-bb-popular-urad-dal-split.jpg,500 g,"Foodgrains, Oil & Masala",Urad & Other Dals,https://www.bigbasket.com/pd/30010379/bb-popular-urad-dal-split-500-g-pouch/
Mustard/Sasive/Rai - Small,BB Royal,150.0,80.0,https://www.bigbasket.com/media/uploads/p/l/40026602_10-bb-royal-mustardrai-small.jpg,500 g,"Foodgrains, Oil & Masala",Whole Spices,https://www.bigbasket.com/pd/40026602/bb-royal-mustardrai-small-500-g/
Mustard/Sasive/Rai - Small,BB Royal,30.0,17.0,https://www.bigbasket.com/media/uploads/p/l/10000482_13-bb-royal-mustardrai-small.jpg,100 g,"Foodgrains, Oil & Masala",Whole Spices,https://www.bigbasket.com/pd/10000482/bb-royal-mustardrai-small-100-g/
Mustard/Sasive/Rai - Small,BB Royal,300.0,158.0,https://www.bigbasket.com/media/uploads/p/l/40030810_8-bb-royal-mustardrai-small.jpg,1 kg,"Foodgrains, Oil & Masala",Whole Spices,https://www.bigbasket.com/pd/40030810/bb-royal-mustardrai-small-1-kg/
Mustard/Sasive/Rai - Small,BB Royal,60.0,32.0,https://www.bigbasket.com/media/uploads/p/l/10000485_14-bb-royal-mustardrai-small.jpg,200 g,"Foodgrains, Oil & Masala",Whole Spices,https://www.bigbasket.com/pd/10000485/bb-royal-mustardrai-small-200-g/
Organic - Almond/Badam,BB Royal,675.0,549.0,https://www.bigbasket.com/media/uploads/p/l/40101871_11-bb-royal-organic-almondbadam.jpg,500 g,"Foodgrains, Oil & Masala",Organic Dry Fruits,https://www.bigbasket.com/pd/40101871/bb-royal-organic-almondbadam-500-g/
Organic - Almond/Badam,BB Royal,1299.0,1089.0,https://www.bigbasket.com/media/uploads/p/l/40125916_10-bb-royal-organic-almondbadam.jpg,1 kg,"Foodgrains, Oil & Masala",Organic Dry Fruits,https://www.bigbasket.com/pd/40125916/bb-royal-organic-almondbadam-1-kg/
Organic - Almond/Badam,BB Royal,140.0,125.0,https://www.bigbasket.com/media/uploads/p/l/40072510_14-bb-royal-organic-almondbadam.jpg,100 g,"Foodgrains, Oil & Masala",Organic Dry Fruits,https://www.bigbasket.com/pd/40072510/bb-royal-organic-almondbadam-100-g/
Organic - Almond/Badam,BB Royal,375.0,235.0,https://www.bigbasket.com/media/uploads/p/l/40092231_10-bb-royal-organic-almondbadam.jpg,200 g,"Foodgrains, Oil & Masala",Organic Dry Fruits,https://www.bigbasket.com/pd/40092231/bb-royal-organic-almondbadam-200-g/
Ridge Gourd,Fresho,45.45,21.5,https://www.bigbasket.com/media/uploads/p/l/10000176_15-fresho-ridge-gourd.jpg,500 g,Fruits & Vegetables,"Gourd, Pumpkin, Drumstick",https://www.bigbasket.com/pd/10000176/fresho-ridge-gourd-500-g/
Ridge Gourd,Fresho,90.91,43.0,https://www.bigbasket.com/media/uploads/p/l/10000175_15-fresho-ridge-gourd.jpg,1 kg,Fruits & Vegetables,"Gourd, Pumpkin, Drumstick",https://www.bigbasket.com/pd/10000175/fresho-ridge-gourd-1-kg/
Coccinia (Loose),Fresho,87.66,58.5,https://www.bigbasket.com/media/uploads/p/l/10000089_19-fresho-coccinia.jpg,1 kg,Fruits & Vegetables,Cucumber & Capsicum,https://www.bigbasket.com/pd/10000089/fresho-coccinia-1-kg/
Coccinia (Loose),Fresho,21.92,15.0,https://www.bigbasket.com/media/uploads/p/l/10000090_17-fresho-coccinia.jpg,250 g,Fruits & Vegetables,Cucumber & Capsicum,https://www.bigbasket.com/pd/10000090/fresho-coccinia-250-g/
Coccinia (Loose),Fresho,43.83,29.5,https://www.bigbasket.com/media/uploads/p/l/10000091_18-fresho-coccinia.jpg,500 g,Fruits & Vegetables,Cucumber & Capsicum,https://www.bigbasket.com/pd/10000091/fresho-coccinia-500-g/
"Oats Breakfast Cereal - Rich In Protein, Dietary Fibre, Nutritious, Easy To Cook",Quaker,199.0,179.0,https://www.bigbasket.com/media/uploads/p/l/208345_20-quaker-oats-breakfast-cereal-rich-in-protein-dietary-fibre-nutritious-easy-to-cook.jpg,1 Kg,Snacks & Branded Foods,Oats & Porridge,https://www.bigbasket.com/pd/208345/quaker-oats-breakfast-cereal-rich-in-protein-dietary-fibre-nutritious-easy-to-cook-1-kg-pouch/
"Oats Breakfast Cereal - Rich In Protein, Dietary Fibre, Nutritious, Easy To Cook",Quaker,79.0,72.5,https://www.bigbasket.com/media/uploads/p/l/266122_16-quaker-oats-breakfast-cereal-rich-in-protein-dietary-fibre-nutritious-easy-to-cook.jpg,400 g,Snacks & Branded Foods,Oats & Porridge,https://www.bigbasket.com/pd/266122/quaker-oats-breakfast-cereal-rich-in-protein-dietary-fibre-nutritious-easy-to-cook-400-g-pouch/
"Oats - Multigrain, Breakfast Cereal, Rich In Fibre & Calcium, Good For Heart",Quaker,175.0,130.0,https://www.bigbasket.com/media/uploads/p/l/40007739_18-quaker-oats-multigrain-breakfast-cereal-rich-source-of-energy-nutritious-easy-to-cook.jpg,600 g,Snacks & Branded Foods,Oats & Porridge,https://www.bigbasket.com/pd/40007739/quaker-oats-multigrain-breakfast-cereal-rich-source-of-energy-nutritious-easy-to-cook-600-g-carton/
"Oats Breakfast Cereal - Rich In Protein, Dietary Fibre, Nutritious, Easy To Cook",Quaker,292.0,229.0,https://www.bigbasket.com/media/uploads/p/l/284405_16-quaker-oats-breakfast-cereal-rich-in-protein-dietary-fibre-nutritious-easy-to-cook.jpg,1.5 Kg,Snacks & Branded Foods,Oats & Porridge,https://www.bigbasket.com/pd/284405/quaker-oats-breakfast-cereal-rich-in-protein-dietary-fibre-nutritious-easy-to-cook-15-kg-pouch/
"Rolled Oats - Rich In Protein, Nutritious, Easy To Cook",Quaker,338.0,338.0,https://www.bigbasket.com/media/uploads/p/l/40091105_13-quaker-rolled-oats-rich-in-protein-nutritious-easy-to-cook.jpg,2 Kg,Snacks & Branded Foods,Oats & Porridge,https://www.bigbasket.com/pd/40091105/quaker-rolled-oats-rich-in-protein-nutritious-easy-to-cook-2-kg/
Sooji - Bansi,BB Royal,38.0,26.0,https://www.bigbasket.com/media/uploads/p/l/10000464_9-bb-royal-sooji-bansi.jpg,500 g,"Foodgrains, Oil & Masala","Sooji, Maida & Besan",https://www.bigbasket.com/pd/10000464/bb-royal-sooji-bansi-500-g-pouch/
Bansi Sooji,BB Royal,75.0,49.0,https://www.bigbasket.com/media/uploads/p/l/40018904_4-bb-royal-bansi-sooji.jpg,1 kg,"Foodgrains, Oil & Masala","Sooji, Maida & Besan",https://www.bigbasket.com/pd/40018904/bb-royal-bansi-sooji-1-kg-pouch/
Palak 250g+Ladies Finger 500g+Cucumber 1kg+Capsicum Green 500g+Bottle Gourd 1pc,Fresho,228.26,160.5,https://www.bigbasket.com/media/uploads/p/l/1209674_1-fresho-palak-250gladies-finger-500gcucumber-1kgcapsicum-green-500gbottle-gourd-1pc.jpg,Combo,Fruits & Vegetables,Leafy Vegetables,https://www.bigbasket.com/pd/1209674/fresho-palak-250gladies-finger-500gcucumber-1kgcapsicum-green-500gbottle-gourd-1pc-combo/
Radish - White (Loose),Fresho,37.66,24.5,https://www.bigbasket.com/media/uploads/p/l/10000164_14-fresho-radish-white.jpg,1 kg,Fruits & Vegetables,Root Vegetables,https://www.bigbasket.com/pd/10000164/fresho-radish-white-1-kg/
Radish - White (Loose),Fresho,18.83,12.5,https://www.bigbasket.com/media/uploads/p/l/10000166_16-fresho-radish-white.jpg,500 g,Fruits & Vegetables,Root Vegetables,https://www.bigbasket.com/pd/10000166/fresho-radish-white-500-g/
Organic - Brown Sugar/Sakkare,BB Royal,499.0,375.0,https://www.bigbasket.com/media/uploads/p/l/40114163_16-bb-royal-organic-brown-sugar.jpg,5 kg,"Foodgrains, Oil & Masala","Organic Sugar, Jaggery",https://www.bigbasket.com/pd/40114163/bb-royal-organic-brown-sugar-5-kg/
Organic - Brown Sugar/Sakkare,BB Royal,60.0,43.0,https://www.bigbasket.com/media/uploads/p/l/40075301_13-bb-royal-organic-brown-sugar.jpg,500 g,"Foodgrains, Oil & Masala","Organic Sugar, Jaggery",https://www.bigbasket.com/pd/40075301/bb-royal-organic-brown-sugar-500-g/
Organic - Brown Sugar/Sakkare,BB Royal,119.0,83.0,https://www.bigbasket.com/media/uploads/p/l/40075302_14-bb-royal-organic-brown-sugar.jpg,1 kg,"Foodgrains, Oil & Masala","Organic Sugar, Jaggery",https://www.bigbasket.com/pd/40075302/bb-royal-organic-brown-sugar-1-kg/
Organic - Brown Sugar/Sakkare,BB Royal,229.0,155.0,https://www.bigbasket.com/media/uploads/p/l/40091135_14-bb-royal-organic-brown-sugar.jpg,2 kg,"Foodgrains, Oil & Masala","Organic Sugar, Jaggery",https://www.bigbasket.com/pd/40091135/bb-royal-organic-brown-sugar-2-kg/
Besan Fine/Kadale Hittu,BB Royal,75.0,45.0,https://www.bigbasket.com/media/uploads/p/l/10000475_8-bb-royal-besan-flour.jpg,500 g,"Foodgrains, Oil & Masala","Sooji, Maida & Besan",https://www.bigbasket.com/pd/10000475/bb-royal-besan-flour-500-g-0/
Besan Fine/Kadale Hittu,BB Royal,150.0,89.0,https://www.bigbasket.com/media/uploads/p/l/30000155_6-bb-royal-besan-flour.jpg,1 kg,"Foodgrains, Oil & Masala","Sooji, Maida & Besan",https://www.bigbasket.com/pd/30000155/bb-royal-besan-flour-1-kg-pouch/
Rice - Flour,BB Royal,60.0,41.0,https://www.bigbasket.com/media/uploads/p/l/10000458_11-bb-royal-rice-flour.jpg,1 kg,"Foodgrains, Oil & Masala",Rice & Other Flours,https://www.bigbasket.com/pd/10000458/bb-royal-rice-flour-1-kg-pouch/
Rice - Flour,BB Royal,30.0,22.0,https://www.bigbasket.com/media/uploads/p/l/10000420_8-bb-royal-rice-flour.jpg,500 g,"Foodgrains, Oil & Masala",Rice & Other Flours,https://www.bigbasket.com/pd/10000420/bb-royal-rice-flour-500-g-pouch/
Moong Dal/Hesaru Bele,BB Royal,100.0,71.0,https://www.bigbasket.com/media/uploads/p/l/10000440_17-bb-royal-moong-dal.jpg,500 g,"Foodgrains, Oil & Masala","Toor, Channa & Moong Dal",https://www.bigbasket.com/pd/10000440/bb-royal-moong-dal-500-g-pouch/
Moong Dal/Hesaru Bele,BB Royal,200.0,139.0,https://www.bigbasket.com/media/uploads/p/l/10000434_15-bb-royal-moong-dal.jpg,1 kg,"Foodgrains, Oil & Masala","Toor, Channa & Moong Dal",https://www.bigbasket.com/pd/10000434/bb-royal-moong-dal-1-kg-pouch/
Moong Dal/Hesaru Bele,BB Royal,400.0,274.0,https://www.bigbasket.com/media/uploads/p/l/40053931_9-bb-royal-moong-dal.jpg,2 kg,"Foodgrains, Oil & Masala","Toor, Channa & Moong Dal",https://www.bigbasket.com/pd/40053931/bb-royal-moong-dal-2-kg-pouch/
Soft Drink,Mountain Dew,35.0,33.25,https://www.bigbasket.com/media/uploads/p/l/292398_9-mountain-dew-soft-drink.jpg,250 ml,Beverages,Cold Drinks,https://www.bigbasket.com/pd/292398/mountain-dew-soft-drink-250-ml-can/
Brinjal - Bottle Shape (Loose),Fresho,96.1,74.0,https://www.bigbasket.com/media/uploads/p/l/10000053_18-fresho-brinjal-bottle-shape.jpg,1 kg,Fruits & Vegetables,"Beans, Brinjals & Okra",https://www.bigbasket.com/pd/10000053/fresho-brinjal-bottle-shape-1-kg/
Brinjal - Bottle Shape (Loose),Fresho,48.05,37.0,https://www.bigbasket.com/media/uploads/p/l/10000054_17-fresho-brinjal-bottle-shape.jpg,500 g,Fruits & Vegetables,"Beans, Brinjals & Okra",https://www.bigbasket.com/pd/10000054/fresho-brinjal-bottle-shape-500-g/
Idli Rice,BB Royal,65.0,48.0,https://www.bigbasket.com/media/uploads/p/l/10000450_17-bb-royal-idli-rice.jpg,1 kg,"Foodgrains, Oil & Masala",Boiled & Steam Rice,https://www.bigbasket.com/pd/10000450/bb-royal-idli-rice-1-kg-pouch/
Idli Rice,BB Royal,325.0,240.0,https://www.bigbasket.com/media/uploads/p/l/10000414_15-bb-royal-idli-rice.jpg,5 kg,"Foodgrains, Oil & Masala",Boiled & Steam Rice,https://www.bigbasket.com/pd/10000414/bb-royal-idli-rice-5-kg-pouch/
Idli Rice,BB Royal,600.0,440.0,https://www.bigbasket.com/media/uploads/p/l/60000022_12-bb-royal-idli-rice.jpg,10 kg,"Foodgrains, Oil & Masala",Boiled & Steam Rice,https://www.bigbasket.com/pd/60000022/bb-royal-idli-rice-10-kg-bag/
Idli Rice,BB Royal,130.0,93.0,https://www.bigbasket.com/media/uploads/p/l/40018895_4-bb-royal-idli-rice.jpg,2 kg,"Foodgrains, Oil & Masala",Boiled & Steam Rice,https://www.bigbasket.com/pd/40018895/bb-royal-idli-rice-2-kg-pouch/
"Atta Sharbati 100% Mp Whole Wheat, Rotis Stay Softer For Longer",BB Royal,68.0,59.0,https://www.bigbasket.com/media/uploads/p/l/40151625_7-bb-royal-superior-mp-sharbati-atta-fortified.jpg,1 kg,"Foodgrains, Oil & Masala",Atta Whole Wheat,https://www.bigbasket.com/pd/40151625/bb-royal-superior-mp-sharbati-atta-fortified-1-kg/
Atta Sharbati 100% MP Whole Wheat Rotis Stay Softer For Longer,BB Royal,330.0,245.0,https://www.bigbasket.com/media/uploads/p/l/40151626_7-bb-royal-superior-mp-sharbati-atta-fortified.jpg,5 kg,"Foodgrains, Oil & Masala",Atta Whole Wheat,https://www.bigbasket.com/pd/40151626/bb-royal-superior-mp-sharbati-atta-fortified-5-kg/
Superior-Mp-Sharbati-Atta/Godihittu - Fortified,BB Royal,35.0,35.0,https://www.bigbasket.com/media/uploads/p/l/40189428_2-bb-royal-superior-mp-sharbati-atta-fortified.jpg,500 g,"Foodgrains, Oil & Masala",Atta Whole Wheat,https://www.bigbasket.com/pd/40189428/bb-royal-superior-mp-sharbati-atta-fortified-500-g-pouch/
100% MP Sharbati Atta,BB Royal,136.0,114.0,https://www.bigbasket.com/media/uploads/p/l/1205602_4-bb-royal-100-mp-sharbati-atta.jpg,2x1 kg,"Foodgrains, Oil & Masala",Atta Whole Wheat,https://www.bigbasket.com/pd/1205602/bb-royal-100-mp-sharbati-atta-2x1-kg/
"Atta Sharbati 100% Mp Whole Wheat, Rotis Stay Softer For Longer",BB Royal,650.0,448.0,https://www.bigbasket.com/media/uploads/p/l/40189429_4-bb-royal-superior-mp-sharbati-atta-fortified.jpg,10 kg,"Foodgrains, Oil & Masala",Atta Whole Wheat,https://www.bigbasket.com/pd/40189429/bb-royal-superior-mp-sharbati-atta-fortified-10-kg-pouch/
"Methi/Venthaya Keerai - Cleaned, without roots",Fresho,69.48,28.0,https://www.bigbasket.com/media/uploads/p/l/10000112_18-fresho-methiventhaya-keerai-cleaned-without-roots.jpg,250 g,Fruits & Vegetables,Leafy Vegetables,https://www.bigbasket.com/pd/10000112/fresho-methiventhaya-keerai-cleaned-without-roots-250-g/
"Methi/Venthaya Keerai - Cleaned, without roots",Fresho,138.96,55.5,https://www.bigbasket.com/media/uploads/p/l/10000113_18-fresho-methiventhaya-keerai-cleaned-without-roots.jpg,500 g,Fruits & Vegetables,Leafy Vegetables,https://www.bigbasket.com/pd/10000113/fresho-methiventhaya-keerai-cleaned-without-roots-500-g/
Methi - With roots,Fresho,57.14,22.5,https://www.bigbasket.com/media/uploads/p/l/10000388_10-fresho-methi-with-roots.jpg,200 g,Fruits & Vegetables,Leafy Vegetables,https://www.bigbasket.com/pd/10000388/fresho-methi-with-roots-200-g/
"Methi/Venthaya Keerai - Cleaned, without roots",Fresho,27.79,11.5,https://www.bigbasket.com/media/uploads/p/l/20000974_12-fresho-methiventhaya-keerai-cleaned-without-roots.jpg,100 g,Fruits & Vegetables,Leafy Vegetables,https://www.bigbasket.com/pd/20000974/fresho-methiventhaya-keerai-cleaned-without-roots-100-g/
"Methi/Venthaya Keerai - Cleaned, without roots",Fresho,277.92,110.5,https://www.bigbasket.com/media/uploads/p/l/10000111_20-fresho-methiventhaya-keerai-cleaned-without-roots.jpg,1 kg,Fruits & Vegetables,Leafy Vegetables,https://www.bigbasket.com/pd/10000111/fresho-methiventhaya-keerai-cleaned-without-roots-1-kg/
Durum Wheat Pasta - Fusilli,BORGES,299.0,149.5,https://www.bigbasket.com/media/uploads/p/l/303129_2-borges-durum-wheat-pasta-fusilli.jpg,500 g,Gourmet & World Food,Pastas & Spaghetti,https://www.bigbasket.com/pd/303129/borges-durum-wheat-pasta-fusilli-500-g-pouch/
"BB Royal Organic  Kashmir Honey, 500 g + iD Fresho Idly Dosa Batter, 1 Kg",bb Combo,508.0,331.5,https://www.bigbasket.com/media/uploads/p/l/1215053_1-bb-combo-bb-royal-organic-kashmir-honey-500-g-id-fresho-idly-dosa-batter-1-kg.jpg,Combo,Snacks & Branded Foods,Honey,https://www.bigbasket.com/pd/1215053/bb-combo-bb-royal-organic-kashmir-honey-500-g-id-fresho-idly-dosa-batter-1-kg-combo/
Extra Virgin Olive Oil,Del Monte,1600.0,736.0,https://www.bigbasket.com/media/uploads/p/l/40041182_4-del-monte-extra-virgin-olive-oil.jpg,1 L,Gourmet & World Food,Extra Virgin Olive Oil,https://www.bigbasket.com/pd/40041182/del-monte-extra-virgin-olive-oil-1-l-plastic-bottle/
"Chicken Breast - Boneless, Antibiotic Residue-Free, 4 To 6 pcs",Fresho,605.0,429.0,https://www.bigbasket.com/media/uploads/p/l/10001001_7-fresho-chicken-breast-boneless-antibiotic-residue-free.jpg,1 kg,"Eggs, Meat & Fish",Fresh Chicken,https://www.bigbasket.com/pd/10001001/fresho-chicken-breast-boneless-antibiotic-residue-free-1-kg/
"Chicken Breast - Boneless, Antibiotic Residue-Free, 2- 4 pcs",Fresho,360.0,211.0,https://www.bigbasket.com/media/uploads/p/l/10000900_10-fresho-chicken-breast-boneless-antibiotic-residue-free-4-5-pcs.jpg,500 g,"Eggs, Meat & Fish",Fresh Chicken,https://www.bigbasket.com/pd/10000900/fresho-chicken-breast-boneless-antibiotic-residue-free-4-5-pcs-500-g/
"Chicken Breast - Boneless, Antibiotic Residue-Free, 1 To 2 pcs",Fresho,207.0,149.0,https://www.bigbasket.com/media/uploads/p/l/10000901_10-fresho-chicken-breast-boneless-antibiotic-residue-free.jpg,250 g,"Eggs, Meat & Fish",Fresh Chicken,https://www.bigbasket.com/pd/10000901/fresho-chicken-breast-boneless-antibiotic-residue-free-250-g/
Garlic (Loose),Fresho,141.56,82.0,https://www.bigbasket.com/media/uploads/p/l/10000330_14-fresho-garlic.jpg,1 kg,Fruits & Vegetables,"Lemon, Ginger & Garlic",https://www.bigbasket.com/pd/10000330/fresho-garlic-1-kg/
Garlic (Loose),Fresho,35.39,20.5,https://www.bigbasket.com/media/uploads/p/l/10000115_15-fresho-garlic.jpg,250 g,Fruits & Vegetables,"Lemon, Ginger & Garlic",https://www.bigbasket.com/pd/10000115/fresho-garlic-250-g/
Urad - Whole/Gota,BB Royal,210.0,155.0,https://www.bigbasket.com/media/uploads/p/l/10000472_11-bb-royal-urad-wholegota.jpg,1 kg,"Foodgrains, Oil & Masala",Urad & Other Dals,https://www.bigbasket.com/pd/10000472/bb-royal-urad-wholegota-1-kg-pouch/
Urad - Whole/Gota,BB Royal,105.0,79.0,https://www.bigbasket.com/media/uploads/p/l/10000465_11-bb-royal-urad-wholegota.jpg,500 g,"Foodgrains, Oil & Masala",Urad & Other Dals,https://www.bigbasket.com/pd/10000465/bb-royal-urad-wholegota-500-g-pouch/
