id,createdAt,updatedAt,product_name,brand,price,discount_price,img_url,quantity,category,sub_category,absolute_url
c04d6413-dd3d-44ad-bf8c-7b9dba4a8afe,2024-11-17T20:36:29.476634,2024-11-17T20:36:29.476634,Onion (Loose),Fresho,69.75,52,https://www.bigbasket.com/media/uploads/p/l/40075537_5-fresho-onion.jpg,2 kg,Fruits & Vegetables,"Potato, Onion & Tomato",https://www.bigbasket.com/pd/40075537/fresho-onion-2-kg/
7191aebe-c230-4e6b-bd50-3209f026e12a,2024-11-17T20:36:29.476634,2024-11-17T20:36:29.476634,Onion,Fresho,174.35,130,https://www.bigbasket.com/media/uploads/p/l/1201414_1-fresho-onion.jpg,5 kg,Fruits & Vegetables,"Potato, Onion & Tomato",https://www.bigbasket.com/pd/1201414/fresho-onion-5-kg/
4e6f555e-ec28-4ab0-b8fc-799336be99f5,2024-11-17T20:36:29.476634,2024-11-17T20:36:29.476634,Onion (Loose),Fresho,34.87,26,https://www.bigbasket.com/media/uploads/p/l/10000148_30-fresho-onion.jpg,1 kg,Fruits & Vegetables,"Potato, Onion & Tomato",https://www.bigbasket.com/pd/10000148/fresho-onion-1-kg/
2f963676-200c-4094-ba24-3f43b0dc07d5,2024-11-17T20:36:29.476634,2024-11-17T20:36:29.476634,Onion,Fresho,69.74,52,https://www.bigbasket.com/media/uploads/p/l/1201413_1-fresho-onion.jpg,2 kg,Fruits & Vegetables,"Potato, Onion & Tomato",https://www.bigbasket.com/pd/1201413/fresho-onion-2-kg/
34d83bb4-dbc8-436d-af2f-850f7d1f6d80,2024-11-17T20:36:29.476634,2024-11-17T20:36:29.476634,Onion (Loose),Fresho,174.37,129,https://www.bigbasket.com/media/uploads/p/l/10000150_19-fresho-onion.jpg,5 kg,Fruits & Vegetables,"Potato, Onion & Tomato",https://www.bigbasket.com/pd/10000150/fresho-onion-5-kg/
245fb424-ed20-4c62-bc12-7c20de3e74ed,2024-11-17T20:36:29.476634,2024-11-17T20:36:29.476634,"Farm Eggs - Table Tray, Medium, Antibiotic Residue-Free",Fresho,110,78,https://www.bigbasket.com/media/uploads/p/l/40072320_2-fresho-farm-eggs-table-tray-medium-antibiotic-residue-free.jpg,12 pcs,"Eggs, Meat & Fish",Farm Eggs,https://www.bigbasket.com/pd/40072320/fresho-farm-eggs-table-tray-medium-antibiotic-residue-free-12-pcs/
ce807444-e88a-4d94-ad6a-ed9e71f66090,2024-11-17T20:36:29.476634,2024-11-17T20:36:29.476634,"Farm Eggs - Table Tray, Medium, Antibiotic Residue-Free",Fresho,210,181,https://www.bigbasket.com/media/uploads/p/l/150502_6-fresho-farm-eggs-table-tray-medium-antibiotic-residue-free.jpg,30 pcs,"Eggs, Meat & Fish",Farm Eggs,https://www.bigbasket.com/pd/150502/fresho-farm-eggs-table-tray-medium-antibiotic-residue-free-30-pcs/
11d6560e-d72a-4e9f-a6be-68fc35efa007,2024-11-17T20:36:29.476634,2024-11-17T20:36:29.476634,Potato (Loose),Fresho,50.32,38.75,https://www.bigbasket.com/media/uploads/p/l/40048457_9-fresho-potato-new-crop.jpg,1 kg,Fruits & Vegetables,"Potato, Onion & Tomato",https://www.bigbasket.com/pd/40048457/fresho-potato-new-crop-1-kg/
6703576c-e4cb-4288-9b8e-27ab15305d8e,2024-11-17T20:36:29.476634,2024-11-17T20:36:29.476634,Potato,Fresho,100.65,77.5,https://www.bigbasket.com/media/uploads/p/l/40162469_6-fresho-potato-new-crop.jpg,2 kg,Fruits & Vegetables,"Potato, Onion & Tomato",https://www.bigbasket.com/pd/40162469/fresho-potato-new-crop-2-kg/
26dd014f-9697-4a30-b0ca-f01f1113a9f4,2024-11-17T20:36:29.476634,2024-11-17T20:36:29.476634,Eggs - Regular,Fresho,250,250,https://www.bigbasket.com/media/uploads/p/l/1205938_1-fresho-eggs-regular.jpg,5x6 pcs,"Eggs, Meat & Fish",Farm Eggs,https://www.bigbasket.com/pd/1205938/fresho-eggs-regular-5x6-pcs/
33d4911b-7df2-4e27-84ab-6d1b18246bf5,2024-11-17T20:36:29.476634,2024-11-17T20:36:29.476634,"Farm Eggs - Regular, Medium, Antibiotic Residue-Free",Fresho,50,38,https://www.bigbasket.com/media/uploads/p/l/281204_9-fresho-farm-eggs-regular-medium-antibiotic-residue-free.jpg,6 pcs,"Eggs, Meat & Fish",Farm Eggs,https://www.bigbasket.com/pd/281204/fresho-farm-eggs-regular-medium-antibiotic-residue-free-6-pcs/
dc5e34ba-de49-4cca-8bb9-f4c8e3167bc5,2024-11-17T20:36:29.476634,2024-11-17T20:36:29.476634,Eggs - Regular,Fresho,100,76,https://www.bigbasket.com/media/uploads/p/l/1203477_2-fresho-eggs-regular.jpg,2x6 pcs,"Eggs, Meat & Fish",Farm Eggs,https://www.bigbasket.com/pd/1203477/fresho-eggs-regular-2x6-pcs/
3357cc9e-9412-480b-9dab-44f3e70daead,2024-11-17T20:36:29.476634,2024-11-17T20:36:29.476634,Eggs - Regular,Fresho,200,200,https://www.bigbasket.com/media/uploads/p/l/1205933_1-fresho-eggs-regular.jpg,4x6 pcs,"Eggs, Meat & Fish",Farm Eggs,https://www.bigbasket.com/pd/1205933/fresho-eggs-regular-4x6-pcs/
90556ddf-b4ec-48cf-beea-324c6bbb013d,2024-11-17T20:36:29.476634,2024-11-17T20:36:29.476634,Atta/Godihittu - Whole Wheat,Aashirvaad,119,118,https://www.bigbasket.com/media/uploads/p/l/161826_8-aashirvaad-atta-whole-wheat.jpg,2 kg,"Foodgrains, Oil & Masala",Atta Whole Wheat,https://www.bigbasket.com/pd/161826/aashirvaad-atta-whole-wheat-2-kg-pouch/
ea84bbd8-28fd-4256-af6d-05a56fa4fa73,2024-11-17T20:36:29.476634,2024-11-17T20:36:29.476634,Atta/Godihittu - Whole Wheat,Aashirvaad,301,292,https://www.bigbasket.com/media/uploads/p/l/126903_9-aashirvaad-atta-whole-wheat.jpg,5 kg,"Foodgrains, Oil & Masala",Atta Whole Wheat,https://www.bigbasket.com/pd/126903/aashirvaad-atta-whole-wheat-5-kg-pouch/
5bfc50de-41f1-4059-95d9-b45604ec102b,2024-11-17T20:36:29.476634,2024-11-17T20:36:29.476634,Atta/Godihittu - Whole Wheat,Aashirvaad,65,63,https://www.bigbasket.com/media/uploads/p/l/30006887_7-aashirvaad-atta-whole-wheat.jpg,1 kg,"Foodgrains, Oil & Masala",Atta Whole Wheat,https://www.bigbasket.com/pd/30006887/aashirvaad-atta-whole-wheat-1-kg-pouch/
24d0932d-e107-47b1-995b-34274cff9be8,2024-11-17T20:36:29.476634,2024-11-17T20:36:29.476634,"Disinfectant Toilet Cleaner Liquid, Original",Harpic,93,93,https://www.bigbasket.com/media/uploads/p/l/263754_13-harpic-power-plus-disinfectant-toilet-cleaner-liquid-original.jpg,500 ml,Cleaning & Household,Toilet Cleaners,https://www.bigbasket.com/pd/263754/harpic-power-plus-disinfectant-toilet-cleaner-liquid-original-500-ml/
02d69492-7bc5-4e2a-8e9f-894564fcf27f,2024-11-17T20:36:29.476634,2024-11-17T20:36:29.476634,Disinfectant Toilet Cleaner Liquid - Original,Harpic,186,182.28,https://www.bigbasket.com/media/uploads/p/l/1200366_7-harpic-original-disinfectant-toilet-cleaner-liquid.jpg,500 ml,Cleaning & Household,Toilet Cleaners,https://www.bigbasket.com/pd/1200366/harpic-original-disinfectant-toilet-cleaner-liquid-2x500-ml/
69d9f4bb-a8e9-4fe1-bfce-4542dad5ba60,2024-11-17T20:36:29.476634,2024-11-17T20:36:29.476634,"Disinfectant Toilet Cleaner Liquid, Original",Harpic,195,181,https://www.bigbasket.com/media/uploads/p/l/298290_11-harpic-power-plus-disinfectant-toilet-cleaner-original.jpg,1 L,Cleaning & Household,Toilet Cleaners,https://www.bigbasket.com/pd/298290/harpic-power-plus-disinfectant-toilet-cleaner-original-1-l/
579526fa-2122-4b75-a932-ffcfbae0fc24,2024-11-17T20:36:29.476634,2024-11-17T20:36:29.476634,Disinfectant Toilet Cleaner Liquid - Original,Harpic,390,360.15,https://www.bigbasket.com/media/uploads/p/l/1200277_10-harpic-disinfectant-toilet-cleaner-liquid-original-kills-999-germs.jpg,1 L,Cleaning & Household,Toilet Cleaners,https://www.bigbasket.com/pd/1200277/harpic-disinfectant-toilet-cleaner-liquid-original-kills-999-germs-2x1-l/
014ee0da-c2b1-4ada-a9b6-7dfda144721b,2024-11-17T20:36:29.476634,2024-11-17T20:36:29.476634,Disinfectant Toilet Cleaner Liquid - Original,Harpic,585,543,https://www.bigbasket.com/media/uploads/p/l/1207190_6-harpic-original-disinfectant-toilet-cleaner-liquid.jpg,1 L each,Cleaning & Household,Toilet Cleaners,https://www.bigbasket.com/pd/1207190/harpic-original-disinfectant-toilet-cleaner-liquid-3x1-l/
fe81e8f3-e6cb-4f88-8ee0-6c5493ed61bb,2024-11-17T20:36:29.476634,2024-11-17T20:36:29.476634,"Disinfectant Toilet Cleaner Liquid, Original",Harpic,40,40,https://www.bigbasket.com/media/uploads/p/l/263737_10-harpic-power-plus-disinfectant-toilet-cleaner-liquid-original.jpg,200 ml,Cleaning & Household,Toilet Cleaners,https://www.bigbasket.com/pd/263737/harpic-power-plus-disinfectant-toilet-cleaner-liquid-original-200-ml/
5696457a-2fea-42e1-833a-b7819329faa7,2024-11-17T20:36:29.476634,2024-11-17T20:36:29.476634,"Disinfectant Toilet Cleaner Liquid, Original",Harpic,390,390,https://www.bigbasket.com/media/uploads/p/l/40202555_2-harpic-power-plus-disinfectant-toilet-cleaner.jpg,1 L each,Cleaning & Household,Toilet Cleaners,https://www.bigbasket.com/pd/40202555/harpic-power-plus-disinfectant-toilet-cleaner-1-l/
6603bb3b-b3ce-47e2-aed6-86e1f82879af,2024-11-17T20:36:29.476634,2024-11-17T20:36:29.476634,Tomato - Hybrid (Loose),Fresho,26.9,17.5,https://www.bigbasket.com/media/uploads/p/l/10000200_17-fresho-tomato-hybrid.jpg,1 kg,Fruits & Vegetables,"Potato, Onion & Tomato",https://www.bigbasket.com/pd/10000200/fresho-tomato-hybrid-1-kg/
40c8125b-8d5d-4fec-9a17-8bdcc0307e77,2024-11-17T20:36:29.476634,2024-11-17T20:36:29.476634,Tomato - Hybrid (Loose),Fresho,13.45,9,https://www.bigbasket.com/media/uploads/p/l/10000201_15-fresho-tomato-hybrid.jpg,500 g,Fruits & Vegetables,"Potato, Onion & Tomato",https://www.bigbasket.com/pd/10000201/fresho-tomato-hybrid-500-g/
d7360ea6-a8ac-43c4-8945-2982715e81a6,2024-11-17T20:36:29.476634,2024-11-17T20:36:29.476634,Tea,Red Label,40,40,https://www.bigbasket.com/media/uploads/p/l/266616_16-red-label-tea.jpg,100 g,Beverages,Leaf & Dust Tea,https://www.bigbasket.com/pd/266616/red-label-tea-100-g/
2d8dfaa8-68a3-44c6-8582-47312d63f71f,2024-11-17T20:36:29.476634,2024-11-17T20:36:29.476634,Tea,Red Label,285,285,https://www.bigbasket.com/media/uploads/p/l/266569_16-red-label-tea.jpg,500 g,Beverages,Leaf & Dust Tea,https://www.bigbasket.com/pd/266569/red-label-tea-500-g-carton/
422bfcb8-8a82-44ff-8d5b-bbba7d6d2c9c,2024-11-17T20:36:29.476634,2024-11-17T20:36:29.476634,Tea,Red Label,145,132,https://www.bigbasket.com/media/uploads/p/l/266575_18-red-label-tea.jpg,250 g,Beverages,Leaf & Dust Tea,https://www.bigbasket.com/pd/266575/red-label-tea-250-g-carton/
d1b240e6-19b5-416c-b3a2-e1c1e2ebecb9,2024-11-17T20:36:29.476634,2024-11-17T20:36:29.476634,Tea,Red Label,570,526,https://www.bigbasket.com/media/uploads/p/l/102871_11-red-label-tea.jpg,1 Kg,Beverages,Leaf & Dust Tea,https://www.bigbasket.com/pd/102871/red-label-tea-1-kg/
9658617f-4b0b-4e0b-a531-6570080e447e,2024-11-17T20:36:29.476634,2024-11-17T20:36:29.476634,Paneer - Premium Fresh,Milky Mist,470,440,https://www.bigbasket.com/media/uploads/p/l/137575_4-milky-mist-paneer-premium-fresh.jpg,1 kg,"Bakery, Cakes & Dairy","Paneer, Tofu & Cream",https://www.bigbasket.com/pd/137575/milky-mist-paneer-premium-fresh-1-kg-pouch/
b1f3cc92-3880-4aec-a1de-b5ea28cdc591,2024-11-17T20:36:29.476634,2024-11-17T20:36:29.476634,Paneer - Premium Fresh,Milky Mist,224,224,https://www.bigbasket.com/media/uploads/p/l/1200164_3-milky-mist-paneer-premium-fresh.jpg,2x200 g,"Bakery, Cakes & Dairy","Paneer, Tofu & Cream",https://www.bigbasket.com/pd/1200164/milky-mist-paneer-premium-fresh-2x200-g/
922bbc5c-4aec-473c-a5cc-4bf9c97f05db,2024-11-17T20:36:29.476634,2024-11-17T20:36:29.476634,Paneer - Premium Fresh,Milky Mist,275,255,https://www.bigbasket.com/media/uploads/p/l/40003150_3-milky-mist-paneer-premium-fresh.jpg,500 g,"Bakery, Cakes & Dairy","Paneer, Tofu & Cream",https://www.bigbasket.com/pd/40003150/milky-mist-paneer-premium-fresh-500-g-pouch/
a252b810-1594-44a0-a7ea-c626311a19fc,2024-11-17T20:36:29.476634,2024-11-17T20:36:29.476634,Paneer - Premium Fresh,Milky Mist,112,112,https://www.bigbasket.com/media/uploads/p/l/264679_3-milky-mist-paneer-premium-fresh.jpg,200 g,"Bakery, Cakes & Dairy","Paneer, Tofu & Cream",https://www.bigbasket.com/pd/264679/milky-mist-paneer-premium-fresh-200-g-pouch/
930b7288-1910-49bd-9092-82ba16321a54,2024-11-17T20:36:29.476634,2024-11-17T20:36:29.476634,Tomato - Local (Loose),Fresho,25.97,17.5,https://www.bigbasket.com/media/uploads/p/l/10000203_16-fresho-tomato-local.jpg,1 kg,Fruits & Vegetables,"Potato, Onion & Tomato",https://www.bigbasket.com/pd/10000203/fresho-tomato-local-1-kg/
f3db20a0-3d74-4861-9a11-ce7af27feadf,2024-11-17T20:36:29.476634,2024-11-17T20:36:29.476634,Tomato - Local (Loose),Fresho,12.99,9,https://www.bigbasket.com/media/uploads/p/l/10000204_16-fresho-tomato-local.jpg,500 g,Fruits & Vegetables,"Potato, Onion & Tomato",https://www.bigbasket.com/pd/10000204/fresho-tomato-local-500-g/
7d286877-56b5-4067-adf1-6e822a44f9f6,2024-11-17T20:36:29.476634,2024-11-17T20:36:29.476634,Carrot - Orange (Loose),Fresho,50.65,39,https://www.bigbasket.com/media/uploads/p/l/10000072_16-fresho-carrot-orange.jpg,500 g,Fruits & Vegetables,Root Vegetables,https://www.bigbasket.com/pd/10000072/fresho-carrot-orange-500-g/
9c9dc11d-bd35-4010-9c6a-256c8c6a925e,2024-11-17T20:36:29.476634,2024-11-17T20:36:29.476634,Carrot - Orange (Loose),Fresho,101.3,78,https://www.bigbasket.com/media/uploads/p/l/10000070_15-fresho-carrot-orange.jpg,1 kg,Fruits & Vegetables,Root Vegetables,https://www.bigbasket.com/pd/10000070/fresho-carrot-orange-1-kg/
dfa00004-7bcc-44ad-bbd6-4e5ad189b761,2024-11-17T20:36:29.476634,2024-11-17T20:36:29.476634,Carrot - Orange (Loose),Fresho,25.32,19.5,https://www.bigbasket.com/media/uploads/p/l/10000071_14-fresho-carrot-orange.jpg,250 g,Fruits & Vegetables,Root Vegetables,https://www.bigbasket.com/pd/10000071/fresho-carrot-orange-250-g/
15d09709-a0fe-45e2-b93d-21adad981118,2024-11-17T20:36:29.476634,2024-11-17T20:36:29.476634,2-Minute Instant Noodles - Masala,MAGGI ,82,72,https://www.bigbasket.com/media/uploads/p/l/266112_17-maggi-2-minute-instant-noodles-masala.jpg,420 g,Snacks & Branded Foods,Instant Noodles,https://www.bigbasket.com/pd/266112/maggi-2-minute-instant-noodles-masala-420-g-pouch/
664781ec-efae-4a53-8856-75edbf26e819,2024-11-17T20:36:29.476634,2024-11-17T20:36:29.476634,Masala Instant Noodles Vegetarian,MAGGI ,14,14,https://www.bigbasket.com/media/uploads/p/l/266160_19-maggi-masala-instant-noodles-vegetarian.jpg,70 g,Snacks & Branded Foods,Instant Noodles,https://www.bigbasket.com/pd/266160/maggi-masala-instant-noodles-vegetarian-70-g-pouch/
95115b32-4b96-4e11-a547-5c94f330ac44,2024-11-17T20:36:29.476634,2024-11-17T20:36:29.476634,"2-Minute Noodles Masala - Made With Quality Spices, Rich In Fibre",MAGGI ,168,156,https://www.bigbasket.com/media/uploads/p/l/40125873_4-maggi-2-minute-noodles-masala.jpg,70 g,Snacks & Branded Foods,Instant Noodles,https://www.bigbasket.com/pd/40125873/maggi-2-minute-noodles-masala-840-g/
fff83130-cb66-43d7-9211-6ad323ecba7e,2024-11-17T20:36:29.476634,2024-11-17T20:36:29.476634,"2-Minute Instant Masala Noodles - Made With Quality Spices, Source Of Iron",MAGGI ,55,52.5,https://www.bigbasket.com/media/uploads/p/l/266162_17-maggi-2-minute-instant-noodles-masala.jpg,280 g,Snacks & Branded Foods,Instant Noodles,https://www.bigbasket.com/pd/266162/maggi-2-minute-instant-noodles-masala-280-g-pouch/
c29ef8fd-c383-4b47-ab61-9843c8a5b7f1,2024-11-17T20:36:29.476634,2024-11-17T20:36:29.476634,Masala 2 Minute Instant Noodles,MAGGI ,28,28,https://www.bigbasket.com/media/uploads/p/l/266165_14-maggi-masala-2-minute-instant-noodles.jpg,140 g,Snacks & Branded Foods,Instant Noodles,https://www.bigbasket.com/pd/266165/maggi-masala-2-minute-instant-noodles-140-g-pouch/
72d54ad8-96f0-4da8-99d4-6203a423bf39,2024-11-17T20:36:29.476634,2024-11-17T20:36:29.476634,"2-Minute Instant Masala Noodles - Made With Quality Spices, Goodness Of Iron",MAGGI ,109,109,https://www.bigbasket.com/media/uploads/p/l/266109_19-maggi-2-minute-instant-noodles-masala.jpg,560 g,Snacks & Branded Foods,Instant Noodles,https://www.bigbasket.com/pd/266109/maggi-2-minute-instant-noodles-masala-560-g-pouch/
90c8f34e-2889-4c94-b25a-56a1d1936ebb,2024-11-17T20:36:29.476634,2024-11-17T20:36:29.476634,Idly Dosa Batter,iD Fresho,158,145,https://www.bigbasket.com/media/uploads/p/l/1208825_3-id-fresho-idly-dosa-batter.jpg,2x1 kg,Snacks & Branded Foods,Breakfast & Snack Mixes,https://www.bigbasket.com/pd/1208825/id-fresho-idly-dosa-batter-2x1-kg/
0ffd65e6-093a-4dc4-a4ea-f6caecca4871,2024-11-17T20:36:29.476634,2024-11-17T20:36:29.476634,Idly & Dosa Batter,iD Fresho,79,72.5,https://www.bigbasket.com/media/uploads/p/l/271205_14-id-fresho-idly-dosa-batter.jpg,1 Kg,Snacks & Branded Foods,Breakfast & Snack Mixes,https://www.bigbasket.com/pd/271205/id-fresho-idly-dosa-batter-1-kg/
16da3f62-c6f1-442e-8bd9-dafb19c01d6d,2024-11-17T20:36:29.476634,2024-11-17T20:36:29.476634,"Bathing Bar Soap - Germ Protection, Original",Dettol,600,456,https://www.bigbasket.com/media/uploads/p/l/1206304_6-dettol-bathing-bar-soap-germ-protection-original.jpg,8x125 g,Beauty & Hygiene,Bathing Bars & Soaps,https://www.bigbasket.com/pd/1206304/dettol-bathing-bar-soap-germ-protection-original-8x125-g/
bd273a18-cf73-4277-8a7f-fef042c3fff1,2024-11-17T20:36:29.476634,2024-11-17T20:36:29.476634,Bathing Bar Soap - Original,Dettol,240,225.6,https://www.bigbasket.com/media/uploads/p/l/1208387_5-dettol-bathing-bar-soap-original.jpg,6x75 g,Beauty & Hygiene,Bathing Bars & Soaps,https://www.bigbasket.com/pd/1208387/dettol-bathing-bar-soap-original-6x75-g/
81239202-a02a-4776-944e-347c46a704ca,2024-11-17T20:36:29.476634,2024-11-17T20:36:29.476634,"Original Bathing Bar Soap, Daily Protection from Germs",Dettol,75,75,https://www.bigbasket.com/media/uploads/p/l/100008548_25-dettol-original-bathing-soap-bar-with-76-tfm-protects-from-germs.jpg,125 g,Beauty & Hygiene,Bathing Bars & Soaps,https://www.bigbasket.com/pd/100008548/dettol-original-bathing-soap-bar-with-76-tfm-protects-from-germs-125-g/
629cc640-b4a4-4a1f-94e3-d7cdadbfbd82,2024-11-17T20:36:29.476634,2024-11-17T20:36:29.476634,Bathing Soap - Original,Dettol,300,249,https://www.bigbasket.com/media/uploads/p/l/1200377_8-dettol-bathing-soap-original.jpg,4x125 g,Beauty & Hygiene,Bathing Bars & Soaps,https://www.bigbasket.com/pd/1200377/dettol-bathing-soap-original-4x125-g/
5373f596-3b97-4a37-bbca-ed646cb47dce,2024-11-17T20:36:29.476634,2024-11-17T20:36:29.476634,Bathing Soap - Original,Dettol,150,132,https://www.bigbasket.com/media/uploads/p/l/1203036_6-dettol-bathing-soap-original.jpg,2x125 g,Beauty & Hygiene,Bathing Bars & Soaps,https://www.bigbasket.com/pd/1203036/dettol-bathing-soap-original-2x125-g/
3d8fabf2-11c8-4129-9ea4-b84e4a935ec0,2024-11-17T20:36:29.476634,2024-11-17T20:36:29.476634,"Bathing Bar Soap - Germ Protection, Original",Dettol,450,360,https://www.bigbasket.com/media/uploads/p/l/1206303_6-dettol-bathing-bar-soap-germ-protection-original.jpg,6x125 g,Beauty & Hygiene,Bathing Bars & Soaps,https://www.bigbasket.com/pd/1206303/dettol-bathing-bar-soap-germ-protection-original-6x125-g/
ee08fcd2-59fb-45fb-baf6-980a5dcabc70,2024-11-17T20:36:29.476634,2024-11-17T20:36:29.476634,"Colgate Strong Teeth, 150 gm, India’s No: 1 Toothpaste Brand, Calcium-boost for 2X Stronger Teeth, Prevents cavities, Whitens Teeth,  Freshens Breath",Colgate,85,85,https://www.bigbasket.com/media/uploads/p/l/20005547_11-colgate-strong-teeth-anticavity-toothpaste-with-amino-shakti-formula-provides-fresher-breath.jpg,150 g,Beauty & Hygiene,Toothpaste,https://www.bigbasket.com/pd/20005547/colgate-strong-teeth-anticavity-toothpaste-with-amino-shakti-formula-provides-fresher-breath-150-g/
a7c5c309-9a96-4bc8-bf00-e58cddd305f6,2024-11-17T20:36:29.476634,2024-11-17T20:36:29.476634,"Colgate Strong Teeth, 500 gm, India’s No: 1 Toothpaste Brand, Calcium-boost for 2X Stronger Teeth, Prevents cavities, Whitens Teeth,  Freshens Breath",Colgate,244,219.6,https://www.bigbasket.com/media/uploads/p/l/40186855_5-colgate-strong-teeth-anticavity-toothpaste-with-amino-shakti-formula-provides-fresher-breath.jpg,500 g,Beauty & Hygiene,Toothpaste,https://www.bigbasket.com/pd/40186855/colgate-strong-teeth-anticavity-toothpaste-with-amino-shakti-formula-provides-fresher-breath-500-g/
e24f8c2f-26d6-401d-8923-3a7beb8ef518,2024-11-17T20:36:29.476634,2024-11-17T20:36:29.476634,"Toothpaste - Strong Teeth, Dental Cream, Anti Cavity",Colgate,346,325.36,https://www.bigbasket.com/media/uploads/p/l/1205003_5-colgate-toothpaste-strong-teeth-dental-cream-anti-cavity.jpg,2x300 g,Beauty & Hygiene,Toothpaste,https://www.bigbasket.com/pd/1205003/colgate-toothpaste-strong-teeth-dental-cream-anti-cavity-2x300-g/
21791d2b-8004-4339-9b85-7404db1676ca,2024-11-17T20:36:29.476634,2024-11-17T20:36:29.476634,"Colgate Strong Teeth, 100 gm, India’s No: 1 Toothpaste Brand, Calcium-boost for 2X Stronger Teeth, Prevents cavities, Whitens Teeth,  Freshens Breath",Colgate,63,63,https://www.bigbasket.com/media/uploads/p/l/100006161_16-colgate-strong-teeth-anticavity-toothpaste-with-amino-shakti-formula-provides-fresher-breath.jpg,100 g,Beauty & Hygiene,Toothpaste,https://www.bigbasket.com/pd/100006161/colgate-strong-teeth-anticavity-toothpaste-with-amino-shakti-formula-provides-fresher-breath-100-g/
98accc58-58ea-40c5-b889-7a12f5b82d16,2024-11-17T20:36:29.476634,2024-11-17T20:36:29.476634,"Colgate Strong Teeth, 300 gm, India’s No: 1 Toothpaste Brand, Calcium-boost for 2X Stronger Teeth, Prevents cavities, Whitens Teeth,  Freshens Breath",Colgate,173,166,https://www.bigbasket.com/media/uploads/p/l/263925_17-colgate-strong-teeth-anticavity-toothpaste-with-amino-shakti-formula-provides-fresher-breath.jpg,3 pcs,Beauty & Hygiene,Toothpaste,https://www.bigbasket.com/pd/263925/colgate-strong-teeth-anticavity-toothpaste-with-amino-shakti-formula-provides-fresher-breath-3-pcs/
426ff0d5-cbd7-4a36-8a2c-5938c364cba4,2024-11-17T20:36:29.476634,2024-11-17T20:36:29.476634,Strong Teeth Anticavity Toothpaste With Amino Shakti - Saver Pack,Colgate,488,429.45,https://www.bigbasket.com/media/uploads/p/l/1212657_3-colgate-strong-teeth-anticavity-toothpaste-with-amino-shakti-saver-pack.jpg,2x500 g,Beauty & Hygiene,Toothpaste,https://www.bigbasket.com/pd/1212657/colgate-strong-teeth-anticavity-toothpaste-with-amino-shakti-saver-pack-2x500-g/
777aff95-320d-4c2b-9eb2-929d61ff83e6,2024-11-17T20:36:29.476634,2024-11-17T20:36:29.476634,"Rice/Akki - Raw, Sona Masoori",BB Royal,70,57,https://www.bigbasket.com/media/uploads/p/l/10000457_13-bb-royal-rice-raw-sona-masoori.jpg,1 kg,"Foodgrains, Oil & Masala",Raw Rice,https://www.bigbasket.com/pd/10000457/bb-royal-rice-raw-sona-masoori-1-kg-pouch/
f5344ea7-83e0-488b-bff0-377eaed4d19e,2024-11-17T20:36:29.476634,2024-11-17T20:36:29.476634,"Rice/Akki - Raw, Sona Masoori, 12-17 Months Old",BB Royal,700,545,https://www.bigbasket.com/media/uploads/p/l/10000404_18-bb-royal-rice-raw-sona-masoori-12-17-months-old.jpg,10 kg,"Foodgrains, Oil & Masala",Raw Rice,https://www.bigbasket.com/pd/10000404/bb-royal-rice-raw-sona-masoori-12-17-months-old-10-kg-bag/
abd04d97-3da1-4bc1-98e8-17be4989e163,2024-11-17T20:36:29.476634,2024-11-17T20:36:29.476634,Sona Masoori Raw Rice/Akki,BB Royal,1750,1245,https://www.bigbasket.com/media/uploads/p/l/20001214_15-bb-royal-sona-masoori-raw-rice.jpg,25 kg,"Foodgrains, Oil & Masala",Raw Rice,https://www.bigbasket.com/pd/20001214/bb-royal-sona-masoori-raw-rice-25-kg-bag/
c7c176f8-d352-44a8-9ac8-1d4bb0375d1c,2024-11-17T20:36:29.476634,2024-11-17T20:36:29.476634,"Rice/Akki - Raw, Sona Masoori",BB Royal,350,280,https://www.bigbasket.com/media/uploads/p/l/10000415_14-bb-royal-rice-raw-sona-masoori.jpg,5 kg,"Foodgrains, Oil & Masala",Raw Rice,https://www.bigbasket.com/pd/10000415/bb-royal-rice-raw-sona-masoori-5-kg-bag/
8f5fbffd-8f92-416c-bbea-0702950c70aa,2024-11-17T20:36:29.476634,2024-11-17T20:36:29.476634,"Tender Coconut Water - No Added Sugar, Flavours",Fresho,50,39,https://www.bigbasket.com/media/uploads/p/l/40216129_10-fresho-tender-coconut-water-no-added-sugar-flavours.jpg,200 ml,Beverages,Juices,https://www.bigbasket.com/pd/40216129/fresho-tender-coconut-water-no-added-sugar-flavours-200-ml-bottle/
d2cd1d6c-82d0-4294-8902-acacc092be95,2024-11-17T20:36:29.476634,2024-11-17T20:36:29.476634,"Tender Coconut Water - No Added Sugar, Flavours",Fresho,200,151,https://www.bigbasket.com/media/uploads/p/l/1214882_8-fresho-tender-coconut-water-no-added-sugar-flavours.jpg,4x200 ml,Beverages,Juices,https://www.bigbasket.com/pd/1214882/fresho-tender-coconut-water-no-added-sugar-flavours-4x200-ml-bottle/
